pi-val,count,,,mean(xi),3.1350097565854,,,,,
Xi,Fi,XiFi,Xi-X’,(Xi-X’)^2,Fi*(Xi-X’)^2,,,fi,xi,normal
3.1256038647343,38,118.772946859903,-0.00940589183424,0.0000884708011974208,0.003361890445502,0.00011355677029,,,,
3.12561174551387,39,121.898858075041,-0.00939801105467,0.0000883226117837011,0.003444581859564,0.000113527193672,,,,
3.12562814070352,81,253.175879396985,-0.00938161586502,0.0000880147162387983,0.007129192015343,0.000113530415222,,,,
3.12563840653728,32,100.020429009193,-0.00937135003126,0.0000878222014083926,0.002810310445069,0.000113458806662,,,,
3.12564543889845,34,106.271944922547,-0.00936431767009,0.0000876904454263587,0.002981475144496,0.000113430308692,,,,
3.12565445026178,30,93.7696335078534,-0.00935530630676,0.0000875217560933068,0.002625652682799,0.000113395452779,,,,
3.12565997888068,19,59.3875395987329,-0.00934977768786,0.0000874183428124077,0.001660948513436,0.000113352409615,,,,
3.12568306010929,230,718.907103825137,-0.00932669645925,0.0000869872668429864,0.020007071373887,0.000113366861931,,,,
3.12570781426954,35,109.399773499434,-0.009301942299,0.0000865261305339244,0.003028414568687,0.000113308945856,,,,
3.12571428571429,37,115.651428571429,-0.00929547085425,0.0000864057784022129,0.003197013800882,0.000113280346209,,,,
3.1257253384913,38,118.777562862669,-0.00928441807724,0.0000862004190329811,0.003275615923253,0.000113250701198,,,,
3.12573443008226,26,81.2690951821388,-0.00927532648628,0.000086031681427086,0.002236823717104,0.00011320733762,,,,
3.12574850299401,92,287.568862275449,-0.00926125357453,0.0000857708177717407,0.007890915235,0.000113230269235,,,,
3.12576312576313,34,106.275946275946,-0.00924663080541,0.000085500181251553,0.002907006162553,0.000113154612554,,,,
3.12577319587629,66,206.301030927835,-0.00923656069225,0.0000853140534216175,0.005630727525827,0.000113152520227,,,,
3.12578616352201,37,115.654088050314,-0.00922359304653,0.0000850746686879982,0.003147762741456,0.000113096309929,,,,
3.12579415501906,32,100.02541296061,-0.00921560154948,0.0000849273119187819,0.002717673981401,0.000113060437199,,,,
3.12579957356077,36,112.528784648188,-0.00921018300777,0.000084827471036611,0.003053788957318,0.000113033879239,,,,
3.12582781456954,320,1000.26490066225,-0.009181941999,0.0000843080588730005,0.02697857883936,0.000112926763063,,,,
3.12585812356979,37,115.656750572082,-0.00915163299875,0.0000837523865438098,0.003098838302121,0.000112973643421,,,,
3.12586445366528,41,128.160442600276,-0.00914530290326,0.0000836365651923756,0.003429099172887,0.000112946868792,,,,
3.12587412587413,51,159.419580419581,-0.00913563069441,0.0000834597481846488,0.004256447157417,0.000112925392158,,,,
3.12588116817724,26,81.2729103726082,-0.0091285883913,0.0000833311260177799,0.002166609276462,0.00011286977279,,,,
3.12589073634204,82,256.323040380047,-0.0091190202265,0.0000831565298913185,0.006818835451088,0.000112886852139,,,,
3.12590448625181,31,96.9030390738061,-0.00910527031673,0.0000829059475407209,0.002570084373762,0.000112813674404,,,,
3.12591050988554,31,96.9032258064518,-0.009099246683,0.0000827962901980824,0.002566684996141,0.000112782897244,,,,
3.12592592592593,126,393.866666666667,-0.00908383064261,0.000082515979143616,0.010397013372096,0.000112812224905,,,,
3.1259418729817,27,84.4004305705059,-0.00906788358684,0.0000822265127444836,0.002220115844101,0.000112717027445,,,,
3.12594840667678,37,115.660091047041,-0.00906134989176,0.0000821080618608989,0.003037998288853,0.00011269673486,,,,
3.12596401028278,98,306.344473007712,-0.00904574628576,0.0000818255258663377,0.008018901534901,0.000112710539587,,,,
3.12597547380156,35,109.409141583055,-0.00903428276698,0.0000816182651137485,0.002856639278981,0.000112633082526,,,,
3.1259842519685,41,128.165354330709,-0.00902550460004,0.0000814597332853398,0.003339849064699,0.000112608228598,,,,
3.12599681020734,38,118.787878787879,-0.0090129463612,0.000081233202109866,0.003086861680175,0.000112574443462,,,,
3.12600536193029,29,90.6541554959784,-0.00900439463825,0.000081079122801347,0.002351294561239,0.000112534276918,,,,
3.12601156069364,40,125.040462427746,-0.0089981958749,0.0000809675290030659,0.003238701160123,0.000112514714285,,,,
3.1260162601626,25,78.150406504065,-0.00899349640594,0.0000808829776036586,0.002022074440091,0.000112468191511,,,,
3.12605042016807,391,1222.28571428572,-0.00895933640047,0.0000802697087367883,0.031385456116084,0.00011224506013,,,,
3.12608695652174,29,90.6565217391305,-0.0089228000468,0.0000796163606751744,0.00230887445958,0.000112411138113,,,,
3.12609238451935,43,134.421972534332,-0.00891737204919,0.0000795195242636744,0.003419339543338,0.000112394393705,,,,
3.12609970674487,39,121.91788856305,-0.00891004982367,0.0000793889878602788,0.003096170526551,0.000112359633823,,,,
3.12611012433393,54,168.809946714032,-0.00889963223461,0.0000792034539113092,0.004276986511211,0.000112342468009,,,,
3.12612612612613,71,221.954954954955,-0.00888363044241,0.0000789188898373103,0.005603241178449,0.000112324695883,,,,
3.12613784135241,56,175.063719115735,-0.00887191521613,0.0000787108796022002,0.004407809257723,0.000112282302719,,,,
3.12615384615385,108,337.624615384616,-0.00885591041469,0.0000784271492730133,0.008470132121485,0.000112282541478,,,,
3.12616822429907,24,75.0280373831777,-0.00884153226947,0.000078172692872082,0.00187614462893,0.000112189318153,,,,
3.12617702448211,25,78.1544256120528,-0.00883273208643,0.0000780171561106517,0.001950428902766,0.000112159483103,,,,
3.12618724559023,29,90.6594301221167,-0.00882251097831,0.0000778366999623964,0.00225726429891,0.000112132877793,,,,
3.12619300106045,27,84.4072110286322,-0.00881675550809,0.0000777351776894319,0.002098849797615,0.000112099758984,,,,
3.12621359223301,190,593.980582524272,-0.00879616433553,0.0000773725070176478,0.014700776333353,0.000112128263521,,,,
3.12623490669594,39,121.923161361142,-0.0087748498726,0.0000769979902866706,0.00300292162118,0.000112050260664,,,,
3.12624113475177,36,112.544680851064,-0.00876862181677,0.0000768887285655341,0.002767994228359,0.000112016292345,,,,
3.12625250501002,65,203.206412825651,-0.00875725155852,0.0000766894548591995,0.004984814565848,0.000112010732332,,,,
3.12626262626263,29,90.6616161616163,-0.00874713030591,0.0000765122885885713,0.002218856369069,0.000111947037609,,,,
3.12627986348123,136,425.174061433447,-0.00872989308731,0.0000762110333158645,0.010364700530958,0.000111979646709,,,,
3.12629399585921,27,84.4099378881987,-0.00871576070933,0.0000759644847422967,0.002051041088042,0.000111882879524,,,,
3.12630014858841,39,121.925705794948,-0.00870960798013,0.000075857271167542,0.002958433575534,0.000111864207328,,,,
3.12631578947368,82,256.357894736842,-0.00869396709486,0.0000755850638465051,0.006197975235413,0.000111867042554,,,,
3.12632821723731,34,106.295159386069,-0.00868153933123,0.0000753691251596945,0.00256255025543,0.00011179712508,,,,
3.12633832976445,73,228.222698072805,-0.00867142680409,0.0000751936428186895,0.005489135925764,0.000111799173092,,,,
3.12635379061372,50,156.317689530686,-0.00865596595482,0.0000749257466109989,0.00374628733055,0.000111750192597,,,,
3.12636505460218,40,125.054602184087,-0.00864470196636,0.0000747308720871889,0.002989234883488,0.000111709883735,,,,
3.12637362637363,36,112.549450549451,-0.00863613019491,0.0000745827447434371,0.002684978810764,0.000111674861636,,,,
3.12638036809816,33,103.170552147239,-0.00862938847038,0.0000744663453727249,0.0024573893973,0.000111640724824,,,,
3.12638580931264,36,112.549889135255,-0.0086239472559,0.0000743724662725449,0.002677408785812,0.000111612664576,,,,
3.12639029322548,26,81.2861476238625,-0.00861946334306,0.0000742951483223525,0.001931673856381,0.000111571111197,,,,
3.1264367816092,530,1657.01149425288,-0.00857297495934,0.0000734958996534698,0.038952826816339,0.000110980767488,,,,
3.12648648648649,26,81.2886486486488,-0.00852327008205,0.0000726461328915668,0.001888799455181,0.000111509485885,,,,
3.12649164677804,28,87.5417661097851,-0.0085181097905,0.000072558194403009,0.002031629443284,0.000111480502556,,,,
3.12649800266312,35,109.427430093209,-0.00851175390542,0.0000724499545464293,0.002535748409125,0.000111456612626,,,,
3.12650602409639,30,93.7951807228917,-0.00850373247215,0.0000723134659579017,0.002169403978737,0.000111420321137,,,,
3.1265164644714,43,134.44020797227,-0.00849329209714,0.000072136010647339,0.003101848457836,0.000111402058933,,,,
3.1265306122449,58,181.338775510204,-0.00847914432364,0.0000718958884611173,0.004169961530745,0.000111383941661,,,,
3.12653975363942,41,128.188129899216,-0.00847000292912,0.000071740949619302,0.002941378934391,0.000111337813929,,,,
3.12655086848635,67,209.478908188585,-0.00845888808219,0.0000715527875870175,0.00479403676833,0.000111328453818,,,,
3.12656467315716,36,112.556328233658,-0.00844508341138,0.0000713194338251667,0.002567499617706,0.000111270556096,,,,
3.12658227848101,110,343.924050632911,-0.00842747808753,0.0000710223869158016,0.007812462560738,0.000111289280492,,,,
3.12659698025552,30,93.7979094076656,-0.00841277631302,0.0000707748052929096,0.002123244158787,0.000111202024186,,,,
3.12660550458716,46,143.823853211009,-0.00840425198138,0.000070631451366527,0.00324904676286,0.000111186429286,,,,
3.1266149870801,32,100.051679586563,-0.00839476948844,0.0000704721547640447,0.002255108952449,0.000111141643012,,,,
3.12663755458515,178,556.541484716157,-0.00837220198339,0.0000700937660506804,0.012476690357021,0.000111168536107,,,,
3.12665862484922,36,112.559710494572,-0.00835113171932,0.0000697414009934345,0.002510690435764,0.000111083241796,,,,
3.12666666666667,53,165.713333333334,-0.00834308990187,0.0000696071491106841,0.003689178902866,0.000111067605619,,,,
3.12667353244078,31,96.9268795056642,-0.00833622412776,0.0000694926327082447,0.002154271613956,0.000111015646492,,,,
3.1266846361186,91,284.528301886793,-0.00832512044994,0.0000693076305060082,0.006306994376047,0.000111030974509,,,,
3.12669683257919,31,96.9276018099549,-0.00831292398935,0.000069104705252711,0.002142245862834,0.00011095309357,,,,
3.12670565302144,46,143.828460038986,-0.0083041035471,0.0000689581357209604,0.003172074243164,0.000110936339848,,,,
3.12671755725191,38,118.815267175573,-0.00829219931663,0.0000687605695067163,0.002612901641255,0.000110897520431,,,,
3.1267252195734,43,134.449184441656,-0.00828453699514,0.0000686335532238448,0.002951242788625,0.000110870964982,,,,
3.12673056443024,33,103.182108626198,-0.0082791921383,0.0000685450224628862,0.002261985741275,0.000110829913496,,,,
3.12676056338028,333,1041.21126760563,-0.00824919318826,0.0000680491882572316,0.022660379689658,0.00011071818006,,,,
3.12679162072767,27,84.4233737596471,-0.00821813584087,0.0000675377566989911,0.001823519430873,0.000110761227417,,,,
3.12679738562091,28,87.5503267973855,-0.00821237094763,0.0000674430365814745,0.001888405024281,0.000110730941549,,,,
3.12680577849117,31,96.9309791332263,-0.00820397807737,0.0000673052562939703,0.002086462945113,0.000110702714805,,,,
3.12681912681913,69,215.75051975052,-0.00819062974941,0.000067086415691918,0.004628962682742,0.000110704328938,,,,
3.12682926829268,36,112.565853658536,-0.00818048827586,0.0000669203884314836,0.002409133983533,0.00011064501942,,,,
3.12684365781711,93,290.796460176991,-0.00816609875143,0.0000666851688181036,0.006201720700084,0.000110656041952,,,,
3.12685714285714,38,118.820571428571,-0.0081526137114,0.000066465110327305,0.002525674192438,0.000110584204735,,,,
3.12686567164179,28,87.5522388059701,-0.00814408492675,0.000066326119294113,0.001857131340235,0.000110542691542,,,,
3.1268758526603,43,134.455661664393,-0.00813390390824,0.0000661603927884852,0.002844896889905,0.000110526126803,,,,
3.12688172043011,22,68.7913978494624,-0.00812803613843,0.0000660649714676267,0.001453429372288,0.000110473396397,,,,
3.12690355329949,207,647.269035532995,-0.00810620326905,0.000065710531439153,0.013602080007905,0.000110501076393,,,,
3.12692763938316,32,100.061684460261,-0.00808211718538,0.0000653206181982145,0.002090259782343,0.000110421219179,,,,
3.12693498452012,34,106.315789473684,-0.00807477204842,0.0000652019436339449,0.002216866083554,0.000110391791225,,,,
3.12694877505568,75,234.521158129176,-0.00806098151286,0.000064979422950668,0.0048734567213,0.000110394238821,,,,
3.12696148359486,39,121.9514978602,-0.00804827297368,0.0000647746978588705,0.002526213216496,0.000110333768579,,,,
3.12696747114376,24,75.0472193074502,-0.00804228542478,0.0000646783548536275,0.001552280516487,0.000110286988597,,,,
3.12698412698413,141,440.904761904762,-0.00802562958441,0.0000644107302261552,0.009081912961888,0.000110324562473,,,,
3.12700369913687,22,68.7940813810111,-0.00800605743167,0.0000640969555991991,0.001410133023182,0.00011022187273,,,,
3.12701252236136,50,156.350626118068,-0.00799723420718,0.0000639557549644884,0.003197787748224,0.000110217849933,,,,
3.1270207852194,37,115.699769053118,-0.00798897134914,0.0000638236632173781,0.002361475539043,0.000110174404755,,,,
3.12703583061889,118,368.990228013029,-0.00797392594965,0.0000635834950505028,0.007502852415959,0.000110194074695,,,,
3.12704918032787,19,59.4139344262295,-0.00796057624067,0.0000633707740835203,0.001204044707587,0.000110092527731,,,,
3.1270553064275,40,125.0822122571,-0.00795445014104,0.000063273277046288,0.002530931081852,0.000110082713715,,,,
3.12707182320442,92,287.690607734807,-0.00793793336412,0.0000630107860932071,0.005796992320575,0.000110089027124,,,,
3.12708600770218,49,153.227214377407,-0.00792374886636,0.0000627857960971404,0.00307650400876,0.000110027787062,,,,
3.12709832134293,77,240.786570743406,-0.00791143522561,0.0000625908073290192,0.004819492164334,0.000110017296185,,,,
3.12710911136108,33,103.194600674916,-0.00790064520746,0.0000624201946941629,0.002059866424907,0.000109949665041,,,,
3.1271186440678,88,275.186440677966,-0.00789111250074,0.0000622696564993375,0.005479729771942,0.000109960611679,,,,
3.12712712712713,24,75.0510510510511,-0.00788262944141,0.0000621358469105845,0.001491260325854,0.000109877143137,,,,
3.12713472485768,37,115.703984819734,-0.00787503171086,0.0000620161244470508,0.002294596604541,0.000109858843283,,,,
3.12714776632302,39,121.958762886598,-0.00786199024552,0.0000618108906206504,0.002410624734205,0.00010982915394,,,,
3.12715855572998,42,131.340659340659,-0.00785120083856,0.0000616413546074061,0.002588936893511,0.000109800351805,,,,
3.1271676300578,37,115.705202312139,-0.00784212651074,0.0000614989482104478,0.002275461083787,0.000109763987533,,,,
3.12717536813922,31,96.9424364123158,-0.00783438842932,0.0000613776420614656,0.001902706903905,0.000109726396068,,,,
3.12718204488778,40,125.087281795511,-0.00782771168076,0.0000612730701571051,0.002450922806284,0.000109703569364,,,,
3.12718786464411,24,75.0525087514586,-0.00782189192443,0.0000611819932774659,0.001468367838659,0.000109655778662,,,,
3.12719298245614,38,118.833333333333,-0.0078167741124,0.0000611019575242869,0.002321874385923,0.000109638348588,,,,
3.12719751809721,28,87.5615305067219,-0.00781223847133,0.0000610310699329311,0.001708869958122,0.000109596679124,,,,
3.12727272727273,915,2861.45454545455,-0.00773702929581,0.0000598616223242204,0.054773384426662,0.000107257832664,,,,
3.12734864300626,28,87.5657620041753,-0.00766111356228,0.0000586926610141531,0.001643394508396,0.000109535190207,,,,
3.12735326688815,37,115.712070874862,-0.00765648968039,0.000058621834225917,0.002169007866359,0.00010951247984,,,,
3.12735849056604,35,109.457547169811,-0.0076512660025,0.0000585418714410139,0.002048965500435,0.000109478830168,,,,
3.12736443883985,32,100.075662042875,-0.00764531772869,0.0000584508831726239,0.001870428261524,0.000109444141367,,,,
3.12737127371274,31,96.9485094850949,-0.0076384828558,0.0000583464203383478,0.001808739030489,0.000109411407783,,,,
3.12737920937042,38,118.840409956076,-0.00763054719812,0.0000582252505427363,0.002212559520624,0.000109386538959,,,,
3.12738853503185,40,125.095541401274,-0.00762122153669,0.0000580830177113106,0.002323320708452,0.00010935667894,,,,
3.12739965095986,48,150.115183246073,-0.00761010560868,0.0000579137073752649,0.002779857954013,0.000109332141403,,,,
3.12741312741313,43,134.478764478765,-0.00759662915541,0.0000577087745248242,0.002481477304567,0.000109295923172,,,,
3.12742099898063,30,93.8226299694189,-0.00758875758791,0.0000575892417280599,0.001727677251842,0.000109251622127,,,,
3.12742980561555,66,206.410367170626,-0.00757995095299,0.0000574556564497327,0.003792073325682,0.000109251123199,,,,
3.12743972445465,34,106.332950631458,-0.00757003211389,0.0000573053862053269,0.001948383130981,0.000109192049611,,,,
3.12745098039216,75,234.558823529412,-0.00755877617638,0.00005713509728461,0.004285132296346,0.000109193675308,,,,
3.12746386333771,42,131.353482260184,-0.00754589323083,0.0000569405046510876,0.002391501195346,0.000109136038524,,,,
3.12747875354108,101,315.875354107649,-0.00753100302746,0.0000567160065996086,0.00572831666656,0.000109144099545,,,,
3.12749615975422,32,100.079877112135,-0.00751359681432,0.0000564541370881607,0.001806532386821,0.000109062821687,,,,
3.12750263435195,18,56.2950474183351,-0.00750712221659,0.0000563568839748208,0.001014423911547,0.000109016220068,,,,
3.12751677852349,138,431.597315436242,-0.00749297804505,0.0000561447199835997,0.007747971357737,0.000109059101138,,,,
3.12753277711561,34,106.336114421931,-0.00747697945293,0.0000559052217395361,0.001900777539144,0.000108969282168,,,,
3.1275415896488,46,143.866913123845,-0.00746816691974,0.0000557735171410997,0.002565581788491,0.000108948589546,,,,
3.12755102040816,34,106.336734693877,-0.00745873616038,0.0000556327451101595,0.001891513333745,0.000108905539149,,,,
3.12757201646091,166,519.176954732511,-0.00743774010763,0.000055319977908651,0.009183116332836,0.000108932219214,,,,
3.12758996728462,36,112.593238822246,-0.00741978928392,0.000055053273017775,0.00198191782864,0.000108843740456,,,,
3.12759643916914,43,134.486646884273,-0.0074133173994,0.0000549572748642433,0.002363162819162,0.000108818370563,,,,
3.12761020881671,78,243.953596287703,-0.00739954775183,0.0000547533069316131,0.004270757940666,0.000108813172644,,,,
3.12762520193861,35,109.466882067851,-0.00738455462993,0.0000545316470824212,0.001908607647885,0.000108747036689,,,,
3.1276332094176,28,87.5737298636928,-0.00737654715094,0.0000544134478700401,0.001523576540361,0.000108708123757,,,,
3.12763819095477,18,56.2974874371859,-0.00737156561377,0.0000543399795981171,0.000978119632766,0.000108665529278,,,,
3.12765957446808,242,756.893617021275,-0.00735018210046,0.0000540251769099195,0.013074092812201,0.000108678839392,,,,
3.12768361581921,27,84.4474576271187,-0.00732614074933,0.0000536723382789922,0.001449153133533,0.000108611356514,,,,
3.12769010043042,37,115.724533715926,-0.00731965613812,0.0000535773659803198,0.001982362541272,0.000108589299272,,,,
3.12770137524558,41,128.235756385069,-0.00730838132296,0.0000534124375617901,0.002189909940033,0.000108561056915,,,,
3.12771084337349,34,106.342168674699,-0.00729891319505,0.0000532741338288725,0.001811320550182,0.000108522442213,,,,
3.12772585669782,124,387.83800623053,-0.00728389987072,0.0000530551973266729,0.006578844468507,0.000108545595389,,,,
3.12774193548387,33,103.215483870968,-0.00726782108467,0.0000528212233187762,0.00174310036952,0.00010845747787,,,,
3.12775330396476,76,237.709251101322,-0.00725645260378,0.0000526561043909079,0.004001863933709,0.000108460241127,,,,
3.12776831345826,36,112.599659284497,-0.00724144311028,0.0000524384983194228,0.001887785939499,0.000108396344662,,,,
3.12777777777778,40,125.111111111111,-0.00723197879076,0.0000523015172300023,0.0020920606892,0.000108368069202,,,,
3.12778429073857,28,87.57796014068,-0.00722546582997,0.0000522073564600604,0.001461805980882,0.000108324358036,,,,
3.12778904665314,24,75.0669371196754,-0.0072207099154,0.0000521386516823562,0.001251327640377,0.000108288162395,,,,
3.12781954887218,304,950.857142857143,-0.00719020769636,0.0000516990867167966,0.015716522361906,0.000108237561868,,,,
3.12785388127854,32,100.091324200913,-0.00715587529,0.0000512065511660334,0.001638609637313,0.000108232356588,,,,
3.1278600269179,34,106.347240915209,-0.00714972965064,0.0000511186340772405,0.001738033558626,0.000108202228702,,,,
3.12786885245902,47,147.009836065574,-0.00714090410952,0.0000509925115013574,0.002396648040564,0.000108182065153,,,,
3.12788259958071,73,228.335429769392,-0.00712715698783,0.0000507963667291733,0.00370813477123,0.000108169780292,,,,
3.1278928136419,38,118.859926918392,-0.00711694292664,0.000050650876621048,0.0019247333116,0.000108109735181,,,,
3.12790697674419,99,309.662790697675,-0.00710277982435,0.0000504494812331955,0.004994498642086,0.000108119974844,,,,
3.12791991101224,35,109.477196885428,-0.0070898455563,0.0000502659100121836,0.001759306850426,0.000108042645069,,,,
3.12792792792793,44,137.628828828829,-0.00708182864061,0.0000501522968949612,0.002206701063378,0.000108018818075,,,,
3.12793733681462,36,112.605744125326,-0.00707241975392,0.0000500191211756383,0.001800688362323,0.000107979308449,,,,
3.12794268167861,16,50.0470829068578,-0.00706707488993,0.0000499435474998787,0.000799096759998,0.000107926549241,,,,
3.12796208530806,175,547.393364928911,-0.00704767126048,0.0000496696701957974,0.008692192284265,0.000107970779894,,,,
3.12798264642082,23,71.9436008676789,-0.00702711014772,0.0000493802770281918,0.001135746371648,0.000107869830515,,,,
3.12798874824191,41,128.247538677918,-0.00702100832663,0.0000492945579226077,0.002021076874827,0.000107855304513,,,,
3.128,64,200.192,-0.00700975656854,0.0000491366871501877,0.003144747977612,0.000107841947622,,,,
3.12801013941698,35,109.480354879594,-0.00699961715156,0.0000489946402684137,0.001714812409394,0.000107785296702,,,,
3.1280276816609,132,412.899653979239,-0.00698207490764,0.0000487493700158949,0.006434916842098,0.000107808844795,,,,
3.12804232804233,32,100.097354497355,-0.00696742852621,0.0000485450602678451,0.001553441928571,0.000107717970845,,,,
3.1280487804878,33,103.225609756097,-0.00696097608074,0.0000484551879966357,0.001599021203889,0.000107686709459,,,,
3.12806539509537,103,322.190735694823,-0.00694436147317,0.0000482241562700465,0.004967088095815,0.000107703203187,,,,
3.12807881773399,28,87.5862068965517,-0.00693093883455,0.00004803791312827,0.001345061567592,0.000107617269762,,,,
3.12808988764045,82,256.503370786517,-0.00691986892809,0.000047884585981943,0.003926536050519,0.000107628081343,,,,
3.12809917355372,24,75.0743801652893,-0.00691058301482,0.000047756157604718,0.001146147782513,0.000107548642028,,,,
3.12810707456979,36,112.611854684512,-0.00690268199875,0.0000476470187758687,0.001715292675931,0.000107528270696,,,,
3.12811980033278,47,147.021630615641,-0.00688995623576,0.0000474714969306888,0.002231160355742,0.000107505902645,,,,
3.12812960235641,40,125.125184094256,-0.00688015421213,0.0000473365219826895,0.001893460879308,0.00010746738806,,,,
3.12813738441215,38,118.869220607662,-0.00687237215639,0.0000472294990559264,0.001794720964125,0.000107433229058,,,,
3.12814371257485,31,96.9724550898203,-0.00686604399369,0.0000471425601232874,0.001461419363822,0.000107394210482,,,,
3.12814895947426,39,121.997809419496,-0.00686079709428,0.0000470705367688809,0.001835750933986,0.000107369493593,,,,
3.12815338042381,26,81.3319878910191,-0.00685637614473,0.0000470098938380227,0.001222257239789,0.000107324523751,,,,
3.12820512820513,622,1945.74358974359,-0.00680462836341,0.0000463029671641239,0.028800445576085,0.000106523612573,,,,
3.12825860271116,35,109.489051094891,-0.00675115385738,0.0000455780784060185,0.001595232744211,0.000107269493368,,,,
3.12826333711691,37,115.745743473326,-0.00674641945163,0.0000455141754173318,0.001684024490441,0.000107239000733,,,,
3.12826899128269,38,118.874221668742,-0.00674076528585,0.0000454379166389203,0.001726640832279,0.000107207545438,,,,
3.12827586206897,29,90.7200000000001,-0.00673389449957,0.00004534533513134,0.001315014718809,0.000107166519038,,,,
3.12828438948995,36,112.618238021638,-0.00672536707859,0.000045230562341783,0.001628300244304,0.000107140884371,,,,
3.12829525483304,46,143.90158172232,-0.0067145017355,0.0000450845335560315,0.002073888543577,0.000107117478392,,,,
3.12830957230143,60,187.698574338086,-0.00670018426711,0.0000448924692132276,0.002693548152794,0.00010709636226,,,,
3.1283185840708,42,131.389380530974,-0.00669117249774,0.0000447717893945134,0.00188041515457,0.000107049110494,,,,
3.12832929782082,85,265.90799031477,-0.00668045874772,0.0000446285290799894,0.003793424971799,0.000107047903302,,,,
3.1283422459893,31,96.9786096256683,-0.00666751057924,0.000044455697324277,0.001378126617053,0.000106973944026,,,,
3.12835820895522,95,297.194029850746,-0.00665154761332,0.0000442430856522658,0.004203093136965,0.000106988195703,,,,
3.12837108953614,19,59.4390507011867,-0.0066386670324,0.0000440718999670763,0.000837366099374,0.000106896766017,,,,
3.12837837837838,42,131.391891891892,-0.00663137819016,0.0000439751767009315,0.001846957421439,0.00010688680424,,,,
3.1283863368669,29,90.7232037691401,-0.00662341970164,0.000043869688544072,0.001272220967778,0.000106842087817,,,,
3.1284046692607,152,475.517509727626,-0.00660508730784,0.0000436271783441896,0.006631331108317,0.000106873362791,,,,
3.12842105263158,16,50.0547368421053,-0.00658870393696,0.0000434110195689134,0.000694576313103,0.000106763612512,,,,
3.12842712842713,32,100.109668109668,-0.00658262814141,0.0000433309932480811,0.001386591783939,0.000106747526837,,,,
3.12844036697248,79,247.146788990826,-0.00656938959606,0.000043156879664823,0.003409393493521,0.000106751934353,,,,
3.12845528455285,39,122.009756097561,-0.00655447201569,0.0000429611034044638,0.001675483032774,0.000106689029289,,,,
3.12846347607053,29,90.7254408060454,-0.00654628049801,0.0000428537883586244,0.0012427598624,0.000106646984013,,,,
3.12846865364851,27,84.4686536485098,-0.00654110292003,0.0000427860274104216,0.001155222740081,0.000106612435508,,,,
3.12849162011173,224,700.782122905027,-0.00651813645681,0.0000424861028695969,0.00951688704279,0.000106629495242,,,,
3.1285140562249,25,78.2128514056225,-0.00649570034364,0.0000421941229543662,0.001054853073859,0.000106545362276,,,,
3.12851897184823,34,106.36964504284,-0.00649078472031,0.0000421302862854091,0.001432429733704,0.000106521608664,,,,
3.12852664576803,46,143.912225705329,-0.00648311080051,0.000042030725651688,0.001933413379978,0.000106499827177,,,,
3.12854030501089,76,237.769063180828,-0.00646945155765,0.00004185380345678,0.003180889062715,0.000106489473784,,,,
3.12855209742896,30,93.8565629228688,-0.00645765913958,0.0000417013615630006,0.00125104084689,0.000106419936481,,,,
3.12857142857143,155,484.928571428572,-0.00643832799711,0.0000414520673983715,0.006425070446748,0.000106450181693,,,,
3.12858660998937,33,103.243358129649,-0.00642314657917,0.000041256811977503,0.001361474795258,0.00010635759662,,,,
3.1285930408472,39,122.015128593041,-0.00641671572134,0.0000411742406484941,0.001605795385291,0.000106330525083,,,,
3.12860892388451,89,278.446194225721,-0.00640083268403,0.0000409706590489456,0.003646388655356,0.000106333767211,,,,
3.12862108922364,35,109.501738122827,-0.0063886673449,0.0000408150704437925,0.001428527465533,0.000106261511703,,,,
3.12863070539419,82,256.547717842324,-0.00637905117435,0.0000406922938849762,0.003336768098568,0.000106264509031,,,,
3.12864493996569,37,115.759862778731,-0.00636481660285,0.0000405108903879127,0.001498902944353,0.000106198001541,,,,
3.12865497076023,43,134.53216374269,-0.00635478580831,0.0000403833026694975,0.001736482014788,0.000106170686758,,,,
3.12866242038217,38,118.889171974522,-0.00634733618637,0.0000402886766628043,0.001530969713187,0.000106133504902,,,,
3.12866817155756,26,81.3453724604966,-0.00634158501098,0.0000402157004514866,0.001045608211739,0.000106089295936,,,,
3.12867274569402,23,71.9594731509625,-0.00633701087452,0.0000401577068237818,0.000923627256947,0.000106053527852,,,,
3.12871287128713,413,1292.15841584158,-0.00629688528141,0.0000396507642472355,0.016375765634108,0.000105850142845,,,,
3.12875536480687,24,75.0901287553649,-0.00625439176167,0.0000391174163084452,0.000938817991403,0.000105989412558,,,,
3.12876052948255,26,81.3477737665463,-0.00624922708599,0.0000390528391722706,0.001015373818479,0.000105958667778,,,,
3.12876712328767,33,103.249315068493,-0.00624263328087,0.0000389704702794235,0.001286025519221,0.00010593270855,,,,
3.12877583465819,42,131.408585055644,-0.00623392191035,0.0000388617823843389,0.001632194860142,0.0001059081426,,,,
3.12878787878788,36,112.636363636364,-0.00622187778066,0.000038711763117473,0.001393623472229,0.000105869940671,,,,
3.12879581151832,16,50.0607329842931,-0.00621394505022,0.0000386131130871549,0.000617809809394,0.000105817180508,,,,
3.1288056206089,88,275.334894613583,-0.00620413595964,0.0000384913030056965,0.003387234664501,0.000105842268071,,,,
3.12881806108898,34,106.379814077025,-0.00619169547956,0.0000383370929116037,0.001303461158995,0.000105769649708,,,,
3.12883435582822,107,334.78527607362,-0.00617540074032,0.0000381355743035431,0.004080506450479,0.00010578543565,,,,
